date_key,month,region,product_category,channel,orders,units,revenue_eur,cost_eur,margin_eur,list_value_eur,on_time_orders,in_full_orders,otif_orders,returned_orders
20250101,2025-01,DACH-South,fasteners,field-sales,19,1721,1323.42,876.88,446.54,1528.04,19,17,17,0
20250101,2025-01,DACH-South,fasteners,phone,3,87,72.25,46.08,26.17,78.63,3,2,2,0
20250101,2025-01,DACH-South,hand tools,branch,2,69,1378.61,1086.09,292.52,1621.9,2,2,2,0
20250101,2025-01,DACH-South,hand tools,e-shop,8,522,11799.72,8407.04,3392.68,12692.58,8,8,8,0
20250101,2025-01,DACH-South,hand tools,field-sales,1,116,2723.68,1795.52,928.16,2723.68,1,1,1,0
20250101,2025-01,DACH-South,power tools,branch,4,127,16490.5,13456.95,3033.55,18607.18,4,4,4,0
20250101,2025-01,DACH-South,power tools,e-shop,3,209,27745.79,20830.35,6915.44,29079.03,3,2,2,0
20250101,2025-01,DACH-South,power tools,field-sales,5,545,72617.07,57657.62,14959.45,80410.95,5,5,5,0
20250101,2025-01,DACH-South,power tools,phone,1,19,2452.6,1916.03,536.57,2625.91,1,1,1,0
20250101,2025-01,DACH-South,ppe,branch,2,56,197.13,126.12,71.01,203.89,2,2,2,0
20250101,2025-01,DACH-South,ppe,e-shop,7,449,1394.32,940.02,454.3,1499.68,7,7,7,0
20250101,2025-01,DACH-South,ppe,field-sales,6,566,1723.79,1223.52,500.27,1941.44,5,6,5,0
20250101,2025-01,DACH-South,ppe,phone,1,74,269.83,170.36,99.47,269.83,1,1,1,0
20250101,2025-01,East,abrasives,branch,3,764,703.31,477.71,225.6,837.31,2,3,2,1
20250101,2025-01,East,abrasives,e-shop,8,466,497.73,291.95,205.78,518.1,8,8,8,0
20250101,2025-01,East,abrasives,field-sales,5,347,322.22,202.18,120.04,368.21,5,5,5,0
20250101,2025-01,East,abrasives,phone,4,329,285.71,193.03,92.68,344.3,2,4,2,0
20250101,2025-01,East,chemicals,branch,3,225,1572.08,869.78,702.3,1612.04,3,3,3,0
20250101,2025-01,East,chemicals,e-shop,6,348,2100.79,1289.58,811.21,2330.56,5,6,5,0
20250101,2025-01,East,chemicals,field-sales,8,1100,6518.82,3950.37,2568.45,7435.35,7,8,7,0
20250101,2025-01,East,chemicals,phone,1,57,335.32,210.74,124.58,390.36,1,1,1,0
20250101,2025-01,East,fasteners,e-shop,19,1076,936.71,588.97,347.74,1027.77,17,18,16,0
20250101,2025-01,East,fasteners,field-sales,13,675,576.4,349.22,227.18,607.42,12,13,12,1
20250101,2025-01,East,fasteners,phone,1,166,109.73,84.91,24.82,139.79,1,1,1,0
20250101,2025-01,East,hand tools,branch,4,146,3614.0,2520.42,1093.58,3760.43,4,4,4,0
20250101,2025-01,East,hand tools,e-shop,2,80,2020.54,1373.04,647.5,2134.66,2,2,2,0
20250101,2025-01,East,hand tools,phone,3,183,4089.16,2943.56,1145.6,4548.4,3,3,3,0
20250101,2025-01,East,power tools,branch,3,131,16250.27,12725.94,3524.33,17665.77,2,3,2,0
20250101,2025-01,East,power tools,e-shop,3,280,31183.26,26494.44,4688.82,36668.68,2,3,2,0
20250101,2025-01,East,power tools,field-sales,1,19,2483.08,1869.82,613.26,2627.6,1,1,1,0
20250101,2025-01,East,power tools,phone,2,100,12883.79,9411.84,3471.95,13282.25,2,2,2,0
20250101,2025-01,East,ppe,branch,5,202,643.83,444.32,199.51,707.79,5,5,5,0
20250101,2025-01,East,ppe,e-shop,9,638,2001.26,1393.11,608.15,2237.74,8,9,8,0
20250101,2025-01,East,ppe,field-sales,4,360,995.3,776.23,219.07,1234.37,3,4,3,0
20250101,2025-01,East,ppe,phone,1,27,78.26,55.05,23.21,84.89,1,1,1,0
20250101,2025-01,Nordics,abrasives,branch,2,261,266.02,174.79,91.23,305.77,2,2,2,0
20250101,2025-01,Nordics,abrasives,e-shop,6,277,268.84,172.36,96.48,305.42,6,6,6,0
20250101,2025-01,Nordics,abrasives,field-sales,4,227,237.2,150.34,86.86,269.37,4,4,4,0
20250101,2025-01,Nordics,chemicals,branch,4,489,2842.55,1822.4,1020.15,3297.18,2,4,2,1
20250101,2025-01,Nordics,chemicals,e-shop,6,507,2932.42,1738.28,1194.14,3234.27,6,6,6,0
20250101,2025-01,Nordics,chemicals,field-sales,8,566,3577.97,2087.69,1490.28,3951.59,8,7,7,0
20250101,2025-01,Nordics,chemicals,phone,1,65,391.98,209.62,182.36,391.98,1,1,1,0
20250101,2025-01,Nordics,fasteners,branch,7,863,641.92,448.23,193.69,768.54,7,6,6,0
20250101,2025-01,Nordics,fasteners,e-shop,10,885,722.88,462.84,260.04,816.93,9,10,9,0
20250101,2025-01,Nordics,fasteners,field-sales,10,538,462.0,296.24,165.76,503.53,9,9,8,0
20250101,2025-01,Nordics,fasteners,phone,4,240,182.41,122.36,60.05,208.8,4,4,4,0
20250101,2025-01,Nordics,hand tools,branch,3,109,2542.98,1748.8,794.18,2725.39,3,3,3,0
20250101,2025-01,Nordics,hand tools,e-shop,7,404,9750.45,6447.31,3303.14,9973.32,5,7,5,1
20250101,2025-01,Nordics,hand tools,field-sales,3,62,1500.72,1060.59,440.13,1556.86,3,3,3,1
20250101,2025-01,Nordics,power tools,branch,2,379,45857.31,39409.43,6447.88,54876.25,2,2,2,0
20250101,2025-01,Nordics,power tools,e-shop,4,162,22210.85,17230.13,4980.72,23806.49,4,4,4,0
20250101,2025-01,Nordics,power tools,field-sales,3,119,14207.54,11846.81,2360.73,15924.86,3,3,3,0
20250101,2025-01,Nordics,power tools,phone,1,209,28561.2,23943.81,4617.39,33601.41,1,1,1,0
20250101,2025-01,Nordics,ppe,branch,2,287,906.0,638.38,267.62,991.34,2,2,2,0
20250101,2025-01,Nordics,ppe,e-shop,7,490,1348.17,967.48,380.69,1575.06,5,7,5,0
20250101,2025-01,Nordics,ppe,field-sales,3,211,636.61,452.93,183.68,712.6,3,3,3,0
20250101,2025-01,Nordics,ppe,phone,3,274,875.32,595.7,279.62,977.23,3,3,3,0
20250101,2025-01,West,abrasives,branch,5,627,613.02,408.8,204.22,720.26,4,5,4,0
20250101,2025-01,West,abrasives,e-shop,6,183,201.7,119.19,82.51,209.1,6,6,6,2
20250101,2025-01,West,abrasives,field-sales,4,214,238.42,140.19,98.23,252.19,4,4,4,1
20250101,2025-01,West,abrasives,phone,1,33,31.59,19.47,12.12,34.64,1,1,1,0
20250101,2025-01,West,chemicals,branch,7,483,3030.47,1847.69,1182.78,3311.45,6,6,5,0
20250101,2025-01,West,chemicals,e-shop,5,434,2558.84,1534.56,1024.28,2875.66,5,4,4,0
20250101,2025-01,West,chemicals,field-sales,6,638,3697.49,2210.52,1486.97,4154.1,6,6,6,0
20250101,2025-01,West,chemicals,phone,2,336,1964.73,1277.6,687.13,2440.91,2,2,2,0
20250101,2025-01,West,fasteners,branch,6,1059,854.42,561.78,292.64,976.75,5,6,5,0
20250101,2025-01,West,fasteners,e-shop,12,1146,908.96,631.94,277.02,1083.38,12,11,11,0
20250101,2025-01,West,fasteners,field-sales,9,651,558.32,341.54,216.78,589.92,8,9,8,2
20250101,2025-01,West,fasteners,phone,3,233,188.81,122.44,66.37,212.59,3,3,3,0
20250101,2025-01,West,hand tools,e-shop,4,392,8380.03,6465.31,1914.72,9679.16,4,4,4,0
20250101,2025-01,West,power tools,e-shop,3,141,19347.95,14652.27,4695.68,20420.42,3,3,3,0
20250101,2025-01,West,power tools,phone,1,190,23968.3,19996.13,3972.17,28364.85,1,1,1,0
20250101,2025-01,West,ppe,branch,5,583,1695.77,1236.89,458.88,2016.34,5,5,5,1
20250101,2025-01,West,ppe,e-shop,9,359,1145.15,799.32,345.83,1255.82,8,9,8,1
20250101,2025-01,West,ppe,field-sales,4,274,829.13,582.89,246.24,934.96,3,3,2,1
20250101,2025-01,West,ppe,phone,1,322,982.97,692.05,290.92,1155.08,1,1,1,0
20250201,2025-02,DACH-North,abrasives,branch,3,158,162.02,97.54,64.48,171.75,3,3,3,0
20250201,2025-02,DACH-North,abrasives,e-shop,8,549,514.63,329.9,184.73,580.32,6,8,6,0
20250201,2025-02,DACH-North,abrasives,field-sales,5,373,396.89,243.81,153.08,429.63,4,5,4,0
20250201,2025-02,DACH-North,abrasives,phone,1,65,69.47,41.97,27.5,72.44,1,1,1,0
20250201,2025-02,DACH-North,chemicals,branch,5,224,1344.37,799.46,544.91,1482.16,5,5,5,0
20250201,2025-02,DACH-North,chemicals,e-shop,7,523,3040.52,1869.39,1171.13,3434.02,6,7,6,0
20250201,2025-02,DACH-North,chemicals,field-sales,8,568,3512.18,2013.04,1499.14,3770.39,4,8,4,0
20250201,2025-02,DACH-North,chemicals,phone,2,192,1062.44,661.21,401.23,1221.75,2,2,2,0
20250201,2025-02,DACH-North,fasteners,branch,8,395,335.01,220.51,114.5,382.5,8,6,6,0
20250201,2025-02,DACH-North,fasteners,e-shop,15,1025,831.6,532.75,298.85,916.02,15,15,15,0
20250201,2025-02,DACH-North,fasteners,field-sales,6,513,397.16,266.51,130.65,465.11,5,6,5,0
20250201,2025-02,DACH-North,fasteners,phone,3,165,138.89,86.02,52.87,150.18,2,3,2,0
20250201,2025-02,DACH-North,hand tools,branch,1,39,904.11,647.4,256.71,1026.23,1,0,0,0
20250201,2025-02,DACH-North,hand tools,e-shop,7,362,8478.06,6043.34,2434.72,9051.35,7,7,7,0
20250201,2025-02,DACH-North,hand tools,field-sales,1,45,841.89,683.1,158.79,1002.25,1,1,1,0
20250201,2025-02,DACH-North,power tools,e-shop,2,102,12640.14,10114.0,2526.14,14259.17,2,2,2,1
20250201,2025-02,DACH-North,power tools,field-sales,4,442,51329.97,43471.62,7858.35,59965.41,4,4,4,0
20250201,2025-02,DACH-North,power tools,phone,1,43,5479.76,4715.43,764.33,6492.6,1,1,1,0
20250201,2025-02,DACH-North,ppe,branch,7,1210,3870.6,2749.59,1121.01,4370.38,6,7,6,0
20250201,2025-02,DACH-North,ppe,e-shop,3,534,1531.08,1126.84,404.24,1872.85,3,3,3,0
20250201,2025-02,DACH-North,ppe,field-sales,2,343,1082.26,791.29,290.97,1233.32,2,2,2,0
20250201,2025-02,DACH-North,ppe,phone,1,216,713.22,538.24,174.98,828.36,1,1,1,0
20250201,2025-02,DACH-South,abrasives,branch,7,263,273.08,164.27,108.81,293.59,7,7,7,0
20250201,2025-02,DACH-South,abrasives,e-shop,12,1054,1106.47,707.58,398.89,1247.27,10,12,10,0
20250201,2025-02,DACH-South,abrasives,field-sales,4,201,213.39,122.48,90.91,223.31,4,3,3,0
20250201,2025-02,DACH-South,abrasives,phone,3,354,349.61,211.44,138.17,372.98,3,3,3,0
20250201,2025-02,DACH-South,chemicals,branch,8,473,2995.93,1831.94,1163.99,3321.88,8,8,8,0
20250201,2025-02,DACH-South,chemicals,e-shop,5,647,3928.05,2345.37,1582.68,4469.42,5,5,5,0
20250201,2025-02,DACH-South,chemicals,field-sales,5,394,2442.84,1459.05,983.79,2679.55,4,5,4,1
20250201,2025-02,DACH-South,chemicals,phone,1,1,5.99,3.57,2.42,6.37,1,1,1,0
20250201,2025-02,DACH-South,fasteners,branch,8,515,425.68,262.55,163.13,457.16,8,7,7,2
20250201,2025-02,DACH-South,fasteners,e-shop,13,903,770.16,471.99,298.17,832.62,12,11,10,0
20250201,2025-02,DACH-South,fasteners,field-sales,9,509,456.92,283.02,173.9,484.69,8,9,8,0
20250201,2025-02,DACH-South,fasteners,phone,5,436,385.71,235.96,149.75,408.27,4,5,4,0
20250201,2025-02,DACH-South,hand tools,e-shop,3,393,9182.57,6352.13,2830.44,9573.96,1,3,1,0
20250201,2025-02,DACH-South,hand tools,field-sales,3,130,3213.18,2337.19,875.99,3479.65,3,3,3,1
20250201,2025-02,DACH-South,power tools,branch,4,354,50675.62,39119.58,11556.04,54320.34,4,4,4,1
20250201,2025-02,DACH-South,power tools,e-shop,8,548,75587.88,58261.24,17326.64,80995.57,7,8,7,0
20250201,2025-02,DACH-South,power tools,field-sales,4,356,48872.43,37628.61,11243.82,52025.12,4,4,4,0
20250201,2025-02,DACH-South,ppe,branch,1,66,208.16,143.93,64.23,240.09,1,1,1,0
20250201,2025-02,DACH-South,ppe,e-shop,7,423,1364.31,918.54,445.77,1460.51,6,7,6,0
20250201,2025-02,DACH-South,ppe,field-sales,8,904,2542.08,1819.28,722.8,2969.3,6,7,5,0
20250201,2025-02,DACH-South,ppe,phone,4,189,581.56,395.8,185.76,647.19,4,4,4,0
20250201,2025-02,East,abrasives,branch,6,432,416.99,257.36,159.63,460.98,6,6,6,0
20250201,2025-02,East,abrasives,e-shop,8,401,425.62,265.91,159.71,464.76,7,8,7,0
20250201,2025-02,East,abrasives,field-sales,12,953,963.89,596.77,367.12,1058.46,11,12,11,0
20250201,2025-02,East,abrasives,phone,3,83,81.36,49.15,32.21,86.51,2,3,2,0
20250201,2025-02,East,chemicals,branch,8,822,4321.71,2881.87,1439.84,5337.08,7,8,7,0
20250201,2025-02,East,chemicals,e-shop,8,487,3070.52,1809.94,1260.58,3297.07,8,8,8,0
20250201,2025-02,East,chemicals,field-sales,6,313,2033.15,1149.41,883.74,2149.7,6,6,6,0
20250201,2025-02,East,chemicals,phone,1,169,983.8,583.94,399.86,1125.62,0,1,0,0
20250201,2025-02,East,fasteners,branch,3,920,705.03,462.18,242.85,811.18,3,3,3,0
20250201,2025-02,East,fasteners,e-shop,18,1439,1140.2,734.49,405.71,1282.79,16,18,16,1
20250201,2025-02,East,fasteners,field-sales,10,861,702.86,455.57,247.29,784.07,8,8,7,0
20250201,2025-02,East,fasteners,phone,3,50,43.55,25.59,17.96,44.85,3,3,3,0
20250201,2025-02,East,hand tools,branch,2,177,4194.23,3127.23,1067.0,4580.22,2,2,2,0
20250201,2025-02,East,hand tools,e-shop,3,169,3812.95,2818.97,993.98,4252.68,3,3,3,0
20250201,2025-02,East,hand tools,field-sales,6,556,12556.87,8892.64,3664.23,13727.97,6,6,6,0
20250201,2025-02,East,hand tools,phone,1,22,537.55,372.51,165.04,584.29,1,1,1,0
20250201,2025-02,East,power tools,branch,5,299,42166.36,32818.7,9347.66,45222.06,5,5,5,0
20250201,2025-02,East,power tools,e-shop,5,237,28957.77,23630.47,5327.3,32210.25,5,5,5,0
20250201,2025-02,East,power tools,field-sales,1,23,2996.5,2207.93,788.57,3076.48,1,1,1,0
20250201,2025-02,East,ppe,branch,3,116,361.69,248.31,113.38,399.03,3,3,3,0
20250201,2025-02,East,ppe,e-shop,6,372,1182.52,793.84,388.68,1301.54,6,5,5,0
20250201,2025-02,East,ppe,field-sales,3,312,986.84,656.9,329.94,1093.71,3,3,3,0
20250201,2025-02,East,ppe,phone,1,18,64.77,41.17,23.6,67.26,1,1,1,0
20250201,2025-02,Nordics,abrasives,branch,2,300,269.63,170.61,99.02,307.96,2,2,2,0
20250201,2025-02,Nordics,abrasives,e-shop,4,122,131.08,77.05,54.03,137.69,3,4,3,0
20250201,2025-02,Nordics,abrasives,field-sales,4,114,129.06,75.58,53.48,137.59,4,4,4,0
20250201,2025-02,Nordics,abrasives,phone,3,171,175.98,104.21,71.77,183.68,3,3,3,0
20250201,2025-02,Nordics,chemicals,e-shop,1,66,409.85,249.01,160.84,455.89,1,1,1,0
20250201,2025-02,Nordics,chemicals,field-sales,5,471,2688.11,1600.22,1087.89,2955.57,5,4,4,0
20250201,2025-02,Nordics,chemicals,phone,1,21,117.04,71.6,45.44,129.04,1,1,1,0
20250201,2025-02,Nordics,fasteners,branch,8,933,813.94,504.66,309.28,891.63,8,8,8,0
20250201,2025-02,Nordics,fasteners,e-shop,20,1101,919.16,574.99,344.17,989.63,17,19,16,1
20250201,2025-02,Nordics,fasteners,field-sales,10,949,751.29,511.21,240.08,869.22,9,10,9,0
20250201,2025-02,Nordics,fasteners,phone,3,324,280.54,180.27,100.27,322.65,3,3,3,0
20250201,2025-02,Nordics,hand tools,branch,1,25,562.12,364.74,197.38,562.12,1,1,1,0
20250201,2025-02,Nordics,hand tools,e-shop,3,190,3996.16,3016.44,979.72,4424.5,2,2,1,0
20250201,2025-02,Nordics,hand tools,field-sales,3,127,2780.51,1887.62,892.89,2864.38,3,3,3,0
20250201,2025-02,Nordics,hand tools,phone,2,184,4198.22,3077.01,1121.21,4566.16,2,2,2,0
20250201,2025-02,Nordics,power tools,branch,2,261,31818.42,27538.4,4280.02,37108.38,2,2,2,0
20250201,2025-02,Nordics,power tools,e-shop,10,574,74952.29,60058.66,14893.63,84380.8,10,9,9,0
20250201,2025-02,Nordics,power tools,field-sales,5,180,23484.67,18925.07,4559.6,25872.13,4,5,4,0
20250201,2025-02,Nordics,ppe,e-shop,6,748,2241.9,1568.14,673.76,2517.64,4,6,4,0
20250201,2025-02,Nordics,ppe,field-sales,6,448,1236.96,937.51,299.45,1484.8,6,6,6,0
20250201,2025-02,Nordics,ppe,phone,1,16,54.22,35.52,18.7,56.24,1,1,1,0
20250201,2025-02,West,abrasives,branch,3,112,121.62,72.32,49.3,130.06,3,3,3,0
20250201,2025-02,West,abrasives,e-shop,7,392,407.82,263.53,144.29,461.34,5,6,4,0
20250201,2025-02,West,abrasives,field-sales,6,412,410.29,262.87,147.42,461.5,5,6,5,0
20250201,2025-02,West,abrasives,phone,2,619,587.58,369.62,217.96,661.64,1,2,1,0
20250201,2025-02,West,chemicals,branch,2,243,1347.89,795.8,552.09,1514.37,2,2,2,0
20250201,2025-02,West,chemicals,e-shop,5,558,2948.5,1894.16,1054.34,3486.41,5,4,4,0
20250201,2025-02,West,chemicals,field-sales,4,288,1881.67,1126.06,755.61,2092.56,3,3,2,0
20250201,2025-02,West,chemicals,phone,3,138,828.56,474.87,353.69,894.15,3,3,3,0
20250201,2025-02,West,fasteners,branch,3,183,164.87,99.46,65.41,170.21,3,3,3,0
20250201,2025-02,West,fasteners,e-shop,6,516,419.64,267.98,151.66,460.98,4,6,4,0
20250201,2025-02,West,fasteners,field-sales,7,306,270.32,160.21,110.11,283.15,6,7,6,0
20250201,2025-02,West,fasteners,phone,2,75,71.68,42.08,29.6,71.87,2,2,2,0
20250201,2025-02,West,hand tools,branch,2,40,864.47,630.23,234.24,947.7,2,2,2,0
20250201,2025-02,West,hand tools,e-shop,1,25,669.48,455.61,213.87,680.37,1,1,1,0
20250201,2025-02,West,hand tools,field-sales,3,214,5019.42,3703.91,1315.51,5553.76,3,3,3,0
20250201,2025-02,West,hand tools,phone,4,486,11552.16,8544.52,3007.64,13120.31,4,4,4,0
20250201,2025-02,West,power tools,e-shop,5,653,77922.79,65301.32,12621.47,92130.79,4,5,4,0
20250201,2025-02,West,power tools,phone,2,35,4934.29,3638.62,1295.67,5087.87,1,2,1,0
20250201,2025-02,West,ppe,branch,2,69,212.18,145.11,67.07,226.47,2,2,2,0
20250201,2025-02,West,ppe,e-shop,5,414,1325.85,882.19,443.66,1428.47,3,5,3,0
20250201,2025-02,West,ppe,field-sales,2,305,895.7,620.67,275.03,973.87,2,2,2,0
20250201,2025-02,West,ppe,phone,2,162,563.43,378.38,185.05,599.15,1,2,1,0
20250301,2025-03,DACH-North,abrasives,branch,3,511,485.62,316.87,168.75,568.99,3,3,3,0
20250301,2025-03,DACH-North,abrasives,e-shop,8,853,841.3,539.64,301.66,956.79,7,8,7,0
20250301,2025-03,DACH-North,abrasives,field-sales,5,445,464.08,285.18,178.9,517.46,4,5,4,0
20250301,2025-03,DACH-North,abrasives,phone,3,83,95.37,53.58,41.79,98.45,3,3,3,0
20250301,2025-03,DACH-North,chemicals,branch,9,437,2546.05,1493.34,1052.71,2766.88,8,9,8,0
20250301,2025-03,DACH-North,chemicals,e-shop,8,771,4529.97,2715.67,1814.3,5093.04,7,7,6,1
20250301,2025-03,DACH-North,chemicals,field-sales,6,443,2641.49,1597.23,1044.26,2954.28,6,6,6,0
20250301,2025-03,DACH-North,chemicals,phone,2,81,567.41,307.13,260.28,586.93,2,2,2,1
20250301,2025-03,DACH-North,fasteners,branch,11,1202,991.73,669.0,322.73,1150.88,9,9,8,1
20250301,2025-03,DACH-North,fasteners,e-shop,15,1328,1137.82,734.27,403.55,1261.63,11,15,11,0
20250301,2025-03,DACH-North,fasteners,field-sales,14,1164,931.52,609.57,321.95,1056.0,14,12,12,0
20250301,2025-03,DACH-North,fasteners,phone,1,64,63.51,36.03,27.48,63.76,1,1,1,0
20250301,2025-03,DACH-North,hand tools,branch,1,55,1380.18,1037.57,342.61,1516.69,1,1,1,0
20250301,2025-03,DACH-North,hand tools,e-shop,7,402,9190.75,6766.03,2424.72,10517.9,6,7,6,0
20250301,2025-03,DACH-North,hand tools,field-sales,3,338,6991.54,5141.48,1850.06,8056.36,3,3,3,0
20250301,2025-03,DACH-North,power tools,branch,3,327,43236.37,32139.51,11096.86,45756.99,3,3,3,0
20250301,2025-03,DACH-North,power tools,e-shop,5,452,61181.3,51069.37,10111.93,69359.28,5,5,5,0
20250301,2025-03,DACH-North,power tools,field-sales,5,167,21640.51,16604.99,5035.52,23393.6,5,5,5,0
20250301,2025-03,DACH-North,power tools,phone,1,17,2251.53,1718.58,532.95,2333.19,1,1,1,0
20250301,2025-03,DACH-North,ppe,branch,5,331,1095.35,751.58,343.77,1219.22,4,4,3,0
20250301,2025-03,DACH-North,ppe,e-shop,9,661,2029.93,1444.01,585.92,2307.6,7,7,5,0
20250301,2025-03,DACH-North,ppe,field-sales,7,449,1368.57,931.46,437.11,1509.86,6,6,5,0
20250301,2025-03,DACH-North,ppe,phone,4,389,1098.58,843.53,255.05,1333.3,4,4,4,0
20250301,2025-03,DACH-South,abrasives,branch,5,351,326.89,208.31,118.58,371.85,5,5,5,1
20250301,2025-03,DACH-South,abrasives,e-shop,12,736,751.87,445.31,306.56,790.52,10,11,9,1
20250301,2025-03,DACH-South,abrasives,field-sales,5,625,602.38,376.07,226.31,683.36,5,5,5,0
20250301,2025-03,DACH-South,abrasives,phone,2,374,310.47,213.83,96.64,373.77,2,2,2,0
20250301,2025-03,DACH-South,chemicals,branch,6,398,2439.59,1436.46,1003.13,2716.73,6,4,4,0
20250301,2025-03,DACH-South,chemicals,e-shop,20,1348,8090.06,4915.76,3174.3,9038.63,20,19,19,0
20250301,2025-03,DACH-South,chemicals,field-sales,8,308,1913.52,1126.0,787.52,2049.43,7,8,7,0
20250301,2025-03,DACH-South,chemicals,phone,5,275,1727.08,985.86,741.22,1819.68,5,5,5,0
20250301,2025-03,DACH-South,fasteners,branch,3,126,105.38,64.12,41.26,111.14,3,3,3,0
20250301,2025-03,DACH-South,fasteners,e-shop,14,872,721.31,449.37,271.94,790.78,13,14,13,0
20250301,2025-03,DACH-South,fasteners,field-sales,10,577,484.66,305.4,179.26,533.59,9,10,9,0
20250301,2025-03,DACH-South,fasteners,phone,5,328,283.73,178.29,105.44,306.8,5,5,5,0
20250301,2025-03,DACH-South,hand tools,branch,1,94,2137.87,1511.31,626.56,2203.99,1,1,1,0
20250301,2025-03,DACH-South,hand tools,e-shop,6,335,7249.91,5332.78,1917.13,8112.79,4,6,4,0
20250301,2025-03,DACH-South,hand tools,field-sales,4,228,5087.53,3680.93,1406.6,5577.46,3,4,3,0
20250301,2025-03,DACH-South,power tools,branch,3,122,15922.33,11886.34,4035.99,16499.49,3,3,3,1
20250301,2025-03,DACH-South,power tools,e-shop,15,1171,159823.98,121983.65,37840.33,172055.36,13,14,12,2
20250301,2025-03,DACH-South,power tools,field-sales,9,756,94086.58,74787.01,19299.57,105078.28,7,9,7,1
20250301,2025-03,DACH-South,power tools,phone,1,42,4709.83,3947.63,762.2,5554.04,1,1,1,0
20250301,2025-03,DACH-South,ppe,branch,6,505,1598.43,1146.05,452.38,1865.33,5,6,5,1
20250301,2025-03,DACH-South,ppe,e-shop,6,332,1059.58,714.72,344.86,1155.91,6,5,5,0
20250301,2025-03,DACH-South,ppe,field-sales,7,861,2593.06,1839.22,753.84,3055.2,7,6,6,0
20250301,2025-03,DACH-South,ppe,phone,1,61,225.22,140.78,84.44,233.39,1,1,1,0
20250301,2025-03,East,abrasives,branch,5,731,728.14,467.48,260.66,845.08,5,5,5,0
20250301,2025-03,East,abrasives,e-shop,8,718,668.49,426.82,241.67,770.4,8,8,8,1
20250301,2025-03,East,abrasives,field-sales,11,575,615.68,378.57,237.11,673.16,9,10,8,2
20250301,2025-03,East,abrasives,phone,1,215,226.5,147.86,78.64,261.25,1,1,1,0
20250301,2025-03,East,chemicals,branch,2,84,529.86,289.4,240.46,547.79,1,2,1,1
20250301,2025-03,East,chemicals,e-shop,8,436,2724.47,1560.92,1163.55,2853.29,7,8,7,1
20250301,2025-03,East,chemicals,field-sales,6,338,2220.42,1271.75,948.67,2393.09,5,5,4,1
20250301,2025-03,East,chemicals,phone,2,151,874.6,510.87,363.73,928.65,1,2,1,2
20250301,2025-03,East,fasteners,branch,11,762,590.29,396.46,193.83,690.04,11,11,11,0
20250301,2025-03,East,fasteners,e-shop,13,986,800.7,527.7,273.0,917.96,10,13,10,0
20250301,2025-03,East,fasteners,field-sales,16,841,704.4,445.79,258.61,760.73,14,16,14,1
20250301,2025-03,East,fasteners,phone,8,632,514.43,336.16,178.27,566.82,7,8,7,0
20250301,2025-03,East,hand tools,branch,2,142,3366.3,2460.02,906.28,3663.94,2,2,2,0
20250301,2025-03,East,hand tools,e-shop,4,628,13888.36,10106.92,3781.44,15724.02,4,3,3,0
20250301,2025-03,East,hand tools,field-sales,4,424,9570.07,6790.9,2779.17,10513.86,4,4,4,0
20250301,2025-03,East,hand tools,phone,1,38,798.14,578.68,219.46,869.44,0,1,0,0
20250301,2025-03,East,power tools,e-shop,3,128,16602.03,13559.76,3042.27,19078.25,3,3,3,0
20250301,2025-03,East,power tools,field-sales,3,180,25712.96,19067.0,6645.96,26099.74,3,3,3,0
20250301,2025-03,East,power tools,phone,3,206,28152.56,21585.46,6567.1,31350.73,3,3,3,1
20250301,2025-03,East,ppe,branch,4,166,568.31,378.94,189.37,608.9,4,4,4,0
20250301,2025-03,East,ppe,e-shop,5,395,1230.8,886.03,344.77,1404.05,3,5,3,1
20250301,2025-03,East,ppe,field-sales,8,324,1108.12,723.44,384.68,1156.59,8,7,7,0
20250301,2025-03,East,ppe,phone,2,104,314.46,194.59,119.87,327.36,2,2,2,0
20250301,2025-03,Nordics,abrasives,branch,2,130,118.86,78.02,40.84,137.53,2,2,2,0
20250301,2025-03,Nordics,abrasives,e-shop,11,750,801.83,492.45,309.38,865.31,10,11,10,0
20250301,2025-03,Nordics,abrasives,field-sales,2,149,165.87,94.3,71.57,171.33,2,2,2,0
20250301,2025-03,Nordics,abrasives,phone,4,128,133.44,79.14,54.3,142.79,4,3,3,1
20250301,2025-03,Nordics,chemicals,branch,6,637,3604.11,2139.75,1464.36,4045.76,6,6,6,0
20250301,2025-03,Nordics,chemicals,e-shop,13,624,3791.08,2241.84,1549.24,4126.5,12,12,11,0
20250301,2025-03,Nordics,chemicals,field-sales,4,600,3523.96,2301.51,1222.45,4200.21,3,4,3,0
20250301,2025-03,Nordics,chemicals,phone,1,17,102.97,54.37,48.6,103.91,1,1,1,1
20250301,2025-03,Nordics,fasteners,branch,6,623,507.0,338.59,168.41,577.53,5,6,5,0
20250301,2025-03,Nordics,fasteners,e-shop,15,1207,975.08,636.65,338.43,1104.46,13,15,13,1
20250301,2025-03,Nordics,fasteners,field-sales,8,318,291.74,175.39,116.35,302.27,7,8,7,1
20250301,2025-03,Nordics,fasteners,phone,4,278,222.38,142.31,80.07,250.42,4,4,4,0
20250301,2025-03,Nordics,hand tools,branch,3,380,8262.46,6788.94,1473.52,9893.83,3,3,3,0
20250301,2025-03,Nordics,hand tools,e-shop,11,1278,27575.45,20615.87,6959.58,31606.41,11,11,11,0
20250301,2025-03,Nordics,hand tools,field-sales,4,251,5749.83,4134.37,1615.46,6228.96,4,4,4,0
